88.26	-94.2733	11.7648
88.78	-79.8426	21.667
89.3	-61.5678	18.2666
89.82	-55.0581	10.0679
90.34	-50.7298	15.5472
90.86	-43.6621	14.3152
91.38	-35.7512	9.343
91.9	-29.4389	8.1922
92.42	-26.6356	8.81794
92.94	-24.0652	9.13899
93.46	-19.7876	5.80973
93.98	-18.6047	5.46797
94.5	-17.2917	6.11583
95.02	-14.9305	4.99707
95.54	-13.1502	3.77038
96.06	-10.7618	2.99835
96.58	-10.5491	3.412
97.1	-10.2871	3.50929
97.62	-10.3601	3.62258
98.14	-8.35846	3.22413
98.66	-7.63657	3.11806
99.18	-7.5488	2.48209
99.7	-6.14574	2.34946
100.22	-6.26533	2.46022
100.74	-5.37584	2.73372
101.26	-5.33481	2.42287
101.78	-4.82049	2.10318
102.3	-4.58497	2.23448
102.82	-4.49465	1.94478
103.34	-3.87527	2.28699
103.86	-3.84448	2.14073
104.38	-3.46472	1.93863
104.9	-3.41854	1.96932
105.42	-3.12734	2.09119
105.94	-3.40131	2.17828
106.46	-2.82588	2.10414
106.98	-3.21833	2.31645
107.5	-2.64326	1.86923
108.02	-2.32638	1.66659
108.54	-2.43631	1.77297
109.06	-2.73185	1.76087
109.58	-1.37067	1.22211
110.1	-1.69586	1.27436
110.62	-2.345	1.47673
111.14	-1.7554	1.45998
111.66	-1.79334	1.6817
112.18	-1.95702	1.50655
112.7	-1.08088	1.13532
113.22	-1.19775	1.11831
113.74	-1.92651	1.42492
114.26	-1.61377	1.34289
114.78	-1.30233	1.23474
115.3	-1.24488	1.26066
115.82	-1.03392	1.09446
116.34	-1.53821	1.54541
116.86	-1.11098	1.03298
117.38	-1.37495	1.19518
117.9	-1.17783	1.25734
118.42	-0.967688	1.23781
118.94	-0.99468	1.16335
119.46	-0.910069	1.02027
119.98	-0.8374	0.963064
120.5	-0.924808	1.03579
121.02	-0.894685	1.27462
121.54	-0.879084	1.06699
122.06	-0.804258	0.876545
122.58	-1.03941	1.26563
123.1	-0.825805	1.08523
123.62	-0.916691	1.26042
124.14	-0.475117	0.882458
124.66	-0.777442	1.08823
125.18	-0.561211	0.972742
125.7	-0.613092	0.893181
126.22	-0.578474	0.720263
126.74	-0.634398	0.987873
127.26	-0.390516	0.543284
127.78	-0.363248	0.768943
128.3	-0.41351	0.832641
128.82	-0.572446	1.0285
129.34	-0.487765	0.991124
129.86	-0.578775	0.945163
130.38	-0.412727	0.836357
130.9	-0.655682	0.950686
131.42	-0.407486	0.872616
131.94	-0.430219	0.795941
132.46	-0.31033	0.774284
132.98	-0.152973	0.483608
133.5	-0.470908	0.765695
134.02	-0.312652	0.631344
134.54	-0.406433	0.741079
135.06	-0.535873	0.696664
135.58	-0.0602802	0.396934
136.1	-0.188459	0.636792
136.62	-0.37078	0.711088
137.14	-0.39245	0.757247
137.66	-0.232603	0.678593
138.18	-0.397423	0.542755
138.7	-0.159614	0.582156
139.22	-0.110439	0.431204
139.74	-0.339515	0.622918
